country	study_id	age_low	age_high	region	gender	n_deaths	date_start_survey	date_end_survey	age_breakdown	for_regional_analysis	ref
England	GBR3	0	999	all	both	17	06/08/2020	06/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	19	07/08/2020	07/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	17	08/08/2020	08/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	18	09/08/2020	09/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	22	10/08/2020	10/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	20	11/08/2020	11/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	20	12/08/2020	12/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	18	13/08/2020	13/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	14	14/08/2020	14/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	20	15/08/2020	15/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	12	16/08/2020	16/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
England	GBR3	0	999	all	both	19	17/08/2020	17/08/2020	0	1	https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales
