country,study_id,age_low,age_high,region,gender,n_deaths,date_start_survey,date_end_survey,matching_with_sero,cumulative,age_breakdown,gender_breakdown,for_regional_analysis,time_series,ref,notes
Kenya,KEN1,0,999,all,both,0,09/05/2020,09/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,10/05/2020,10/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,11/05/2020,11/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,12/05/2020,12/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,13/05/2020,13/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,14/05/2020,14/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,15/05/2020,15/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,16/05/2020,16/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,17/05/2020,17/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,18/05/2020,18/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,19/05/2020,19/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,20/05/2020,20/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,21/05/2020,21/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,22/05/2020,22/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,23/05/2020,23/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,24/05/2020,24/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,25/05/2020,25/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,26/05/2020,26/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,27/05/2020,27/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,28/05/2020,28/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,29/05/2020,29/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,30/05/2020,30/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,31/05/2020,31/05/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,01/06/2020,01/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,02/06/2020,02/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,03/06/2020,03/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,04/06/2020,04/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,05/06/2020,05/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,06/06/2020,06/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,07/06/2020,07/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,08/06/2020,08/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,09/06/2020,09/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,10/06/2020,10/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,11/06/2020,11/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,12/06/2020,12/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,13/06/2020,13/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,14/06/2020,14/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,15/06/2020,15/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,16/06/2020,16/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,17/06/2020,17/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,18/06/2020,18/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,10,19/06/2020,19/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,20/06/2020,20/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,21/06/2020,21/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,22/06/2020,22/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,23/06/2020,23/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,24/06/2020,24/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,25/06/2020,25/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,26/06/2020,26/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,27/06/2020,27/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,28/06/2020,28/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,29/06/2020,29/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,30/06/2020,30/06/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,01/07/2020,01/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,02/07/2020,02/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,03/07/2020,03/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,04/07/2020,04/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,05/07/2020,05/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,06/07/2020,06/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,07/07/2020,07/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,08/07/2020,08/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,09/07/2020,09/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,10/07/2020,10/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,8,11/07/2020,11/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,12/07/2020,12/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,1,13/07/2020,13/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,12,14/07/2020,14/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,15/07/2020,15/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,7,16/07/2020,16/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,8,17/07/2020,17/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,18/07/2020,18/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,19/07/2020,19/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,9,20/07/2020,20/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,21/07/2020,21/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,12,22/07/2020,22/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,10,23/07/2020,23/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,24/07/2020,24/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,11,25/07/2020,25/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,4,26/07/2020,26/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,0,27/07/2020,27/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,7,28/07/2020,28/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,14,29/07/2020,29/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,12,30/07/2020,30/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,14,31/07/2020,31/07/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,16,01/08/2020,01/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,23,02/08/2020,02/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,03/08/2020,03/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,13,04/08/2020,04/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,6,05/08/2020,05/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,06/08/2020,06/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,8,07/08/2020,07/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,14,08/08/2020,08/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,5,09/08/2020,09/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,2,10/08/2020,10/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,3,11/08/2020,11/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,15,12/08/2020,12/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
Kenya,KEN1,0,999,all,both,18,13/08/2020,13/08/2020,exact date available - extract from time series,no,0,0,1,1,https://covid19.who.int/region/afro/country/ke,
England,GBR3,0,999,all,both,4,05/03/2020,05/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,2,06/03/2020,06/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,0,07/03/2020,07/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,2,08/03/2020,08/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,5,09/03/2020,09/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,3,10/03/2020,10/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,7,11/03/2020,11/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,11,12/03/2020,12/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,16,13/03/2020,13/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,19,14/03/2020,14/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,28,15/03/2020,15/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,43,16/03/2020,16/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,54,17/03/2020,17/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,65,18/03/2020,18/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,70,19/03/2020,19/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,106,20/03/2020,20/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,122,21/03/2020,21/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,171,22/03/2020,22/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,187,23/03/2020,23/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,235,24/03/2020,24/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,296,25/03/2020,25/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,369,26/03/2020,26/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,412,27/03/2020,27/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,449,28/03/2020,28/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,529,29/03/2020,29/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,625,30/03/2020,30/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,739,31/03/2020,31/03/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,818,01/04/2020,01/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,889,02/04/2020,02/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,921,03/04/2020,03/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,015",04/04/2020,04/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,059",05/04/2020,05/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,017",06/04/2020,06/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,138",07/04/2020,07/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,273",08/04/2020,08/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,164",09/04/2020,09/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,155",10/04/2020,10/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,196",11/04/2020,11/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,192",12/04/2020,12/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,069",13/04/2020,13/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,076",14/04/2020,14/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,095",15/04/2020,15/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,137",16/04/2020,16/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,101",17/04/2020,17/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,"1,021",18/04/2020,18/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,966,19/04/2020,19/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,986,20/04/2020,20/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,907,21/04/2020,21/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,934,22/04/2020,22/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
England,GBR3,0,999,all,both,888,23/04/2020,23/04/2020,exact date available - extract from time series,,0,0,1,1,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/datasets/weeklyprovisionalfiguresondeathsregisteredinenglandandwales,
