dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
3/27/20,27,3,2020,9,0,Rwanda,RW,RWA,12626938,Africa,
3/26/20,26,3,2020,1,0,Rwanda,RW,RWA,12626938,Africa,
3/25/20,25,3,2020,4,0,Rwanda,RW,RWA,12626938,Africa,
3/24/20,24,3,2020,17,0,Rwanda,RW,RWA,12626938,Africa,
3/23/20,23,3,2020,2,0,Rwanda,RW,RWA,12626938,Africa,
3/22/20,22,3,2020,0,0,Rwanda,RW,RWA,12626938,Africa,
3/21/20,21,3,2020,6,0,Rwanda,RW,RWA,12626938,Africa,
3/20/20,20,3,2020,0,0,Rwanda,RW,RWA,12626938,Africa,
3/19/20,19,3,2020,4,0,Rwanda,RW,RWA,12626938,Africa,
3/18/20,18,3,2020,2,0,Rwanda,RW,RWA,12626938,Africa,
3/17/20,17,3,2020,0,0,Rwanda,RW,RWA,12626938,Africa,
3/16/20,16,3,2020,4,0,Rwanda,RW,RWA,12626938,Africa,
3/15/20,15,3,2020,1,0,Rwanda,RW,RWA,12626938,Africa,
7/24/20,24,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
7/23/20,23,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
7/22/20,22,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
7/21/20,21,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
7/20/20,20,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
7/19/20,19,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
7/18/20,18,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
7/17/20,17,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
7/16/20,16,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
7/15/20,15,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
7/14/20,14,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
7/13/20,13,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
07/12/2020,12,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
07/11/2020,11,7,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,3.78544119
07/10/2020,10,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
07/09/2020,9,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
07/08/2020,8,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
07/07/2020,7,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
07/06/2020,6,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
07/05/2020,5,7,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
07/04/2020,4,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
07/03/2020,3,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
07/02/2020,2,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
07/01/2020,1,7,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/30/20,30,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/29/20,29,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/28/20,28,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/27/20,27,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/26/20,26,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/25/20,25,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/24/20,24,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/23/20,23,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/22/20,22,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/21/20,21,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/20/20,20,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/19/20,19,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/18/20,18,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/17/20,17,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/16/20,16,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/15/20,15,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/14/20,14,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
6/13/20,13,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/12/2020,12,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/11/2020,11,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/10/2020,10,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/09/2020,9,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/08/2020,8,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/07/2020,7,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/06/2020,6,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/05/2020,5,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/04/2020,4,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/03/2020,3,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/02/2020,2,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
06/01/2020,1,6,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/31/20,31,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/30/20,30,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/29/20,29,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/28/20,28,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/27/20,27,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/26/20,26,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/25/20,25,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/24/20,24,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/23/20,23,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/22/20,22,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/21/20,21,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/20/20,20,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/19/20,19,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/18/20,18,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/17/20,17,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/16/20,16,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/15/20,15,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/14/20,14,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
5/13/20,13,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/12/2020,12,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/11/2020,11,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/10/2020,10,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/09/2020,9,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/08/2020,8,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/07/2020,7,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/06/2020,6,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/05/2020,5,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/04/2020,4,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,0
05/03/2020,3,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
05/02/2020,2,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
05/01/2020,1,5,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
4/30/20,30,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
4/29/20,29,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,1.8927206
4/28/20,28,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,5.67816179
4/27/20,27,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,5.67816179
4/26/20,26,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,5.67816179
4/25/20,25,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,5.67816179
4/24/20,24,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,7.57088239
4/23/20,23,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,7.57088239
4/22/20,22,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,7.57088239
4/21/20,21,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,7.57088239
4/20/20,20,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,9.46360298
4/19/20,19,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,7.57088239
4/18/20,18,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,9.46360298
4/17/20,17,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,11.35632358
4/16/20,16,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,11.35632358
4/15/20,15,4,2020,2,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,11.35632358
4/14/20,14,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,9.46360298
4/13/20,13,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,9.46360298
04/12/2020,12,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,18.92720597
04/11/2020,11,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,18.92720597
04/10/2020,10,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,17.03448537
04/09/2020,9,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,17.03448537
04/08/2020,8,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,20.81992656
04/07/2020,7,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
04/06/2020,6,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
04/05/2020,5,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
04/04/2020,4,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
04/03/2020,3,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
04/02/2020,2,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
04/01/2020,1,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
3/31/20,31,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
3/30/20,30,3,2020,5,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
3/29/20,29,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
3/28/20,28,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
3/27/20,27,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
3/26/20,26,3,2020,2,0,Saint_Kitts_and_Nevis,KN,KNA,52834,America,
7/24/20,24,7,2020,1,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
7/23/20,23,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/22/20,22,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/21/20,21,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/20/20,20,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/19/20,19,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/18/20,18,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/17/20,17,7,2020,1,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
7/16/20,16,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
7/15/20,15,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
7/14/20,14,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
7/13/20,13,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/12/2020,12,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/11/2020,11,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/10/2020,10,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/09/2020,9,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/08/2020,8,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/07/2020,7,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/06/2020,6,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/05/2020,5,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/04/2020,4,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/03/2020,3,7,2020,3,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
07/02/2020,2,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
07/01/2020,1,7,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/30/20,30,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/29/20,29,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/28/20,28,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/27/20,27,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/26/20,26,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/25/20,25,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/24/20,24,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/23/20,23,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/22/20,22,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/21/20,21,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/20/20,20,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/19/20,19,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
6/18/20,18,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
6/17/20,17,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
6/16/20,16,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
6/15/20,15,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
6/14/20,14,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
6/13/20,13,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/12/2020,12,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/11/2020,11,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/10/2020,10,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/09/2020,9,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/08/2020,8,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/07/2020,7,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/06/2020,6,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/05/2020,5,6,2020,1,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
06/04/2020,4,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
06/03/2020,3,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
06/02/2020,2,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
06/01/2020,1,6,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/31/20,31,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/30/20,30,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/29/20,29,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/28/20,28,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/27/20,27,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/26/20,26,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/25/20,25,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/24/20,24,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/23/20,23,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/22/20,22,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/21/20,21,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/20/20,20,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/19/20,19,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/18/20,18,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
5/17/20,17,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
5/16/20,16,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
5/15/20,15,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
5/14/20,14,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
5/13/20,13,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/12/2020,12,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/11/2020,11,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/10/2020,10,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/09/2020,9,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/08/2020,8,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/07/2020,7,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/06/2020,6,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/05/2020,5,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/04/2020,4,5,2020,1,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
05/03/2020,3,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
05/02/2020,2,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
05/01/2020,1,5,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
4/30/20,30,4,2020,2,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
4/29/20,29,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
4/28/20,28,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
4/27/20,27,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
4/26/20,26,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
4/25/20,25,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0
4/24/20,24,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
4/23/20,23,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
4/22/20,22,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
4/21/20,21,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
4/20/20,20,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
4/19/20,19,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,0.54706092
4/18/20,18,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
4/17/20,17,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
4/16/20,16,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
4/15/20,15,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
4/14/20,14,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,3.28236549
4/13/20,13,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,3.28236549
04/12/2020,12,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
04/11/2020,11,4,2020,1,0,Saint_Lucia,LC,LCA,182795,America,6.56473098
04/10/2020,10,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
04/09/2020,9,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
04/08/2020,8,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.56473098
04/07/2020,7,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.56473098
04/06/2020,6,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.56473098
04/05/2020,5,4,2020,1,0,Saint_Lucia,LC,LCA,182795,America,6.56473098
04/04/2020,4,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
04/03/2020,3,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
04/02/2020,2,4,2020,0,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
04/01/2020,1,4,2020,4,0,Saint_Lucia,LC,LCA,182795,America,6.01767007
3/31/20,31,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,3.82942641
3/30/20,30,3,2020,5,0,Saint_Lucia,LC,LCA,182795,America,3.82942641
3/29/20,29,3,2020,1,0,Saint_Lucia,LC,LCA,182795,America,1.09412183
3/28/20,28,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,1.64118275
3/27/20,27,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/26/20,26,3,2020,1,0,Saint_Lucia,LC,LCA,182795,America,
3/25/20,25,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/24/20,24,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/23/20,23,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/22/20,22,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/21/20,21,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/20/20,20,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/19/20,19,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/18/20,18,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/17/20,17,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/16/20,16,3,2020,0,0,Saint_Lucia,LC,LCA,182795,America,
3/15/20,15,3,2020,2,0,Saint_Lucia,LC,LCA,182795,America,
7/24/20,24,7,2020,2,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,20.7969763
7/23/20,23,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,18.98854358
7/22/20,22,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,18.98854358
7/21/20,21,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,18.98854358
7/20/20,20,7,2020,6,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,18.98854358
7/19/20,19,7,2020,6,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,13.56324541
7/18/20,18,7,2020,3,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,8.13794725
7/17/20,17,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
7/16/20,16,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
7/15/20,15,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
7/14/20,14,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
7/13/20,13,7,2020,6,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,5.42529817
07/12/2020,12,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/11/2020,11,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/10/2020,10,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/09/2020,9,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/08/2020,8,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/07/2020,7,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/06/2020,6,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/05/2020,5,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/04/2020,4,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/03/2020,3,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/02/2020,2,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
07/01/2020,1,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,0
6/30/20,30,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/29/20,29,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/28/20,28,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/27/20,27,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/26/20,26,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/25/20,25,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/24/20,24,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/23/20,23,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,1.80843272
6/22/20,22,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
6/21/20,21,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
6/20/20,20,6,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593,America,2.71264908
