country	study_id	age_low	age_high	region	gender	population	date	age_breakdown	gender_breakdown	for_regional_analysis	reference
Sweden	SWE1	10	14	Vastmanlands	female	7731	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	15	19	Vastmanlands	male	8055	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	15	19	Vastmanlands	female	7516	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	20	24	Vastmanlands	male	8161	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	20	24	Vastmanlands	female	6807	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	25	29	Vastmanlands	male	9792	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	25	29	Vastmanlands	female	9150	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	30	34	Vastmanlands	male	9138	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	30	34	Vastmanlands	female	8706	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	35	39	Vastmanlands	male	8048	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	35	39	Vastmanlands	female	7818	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	40	44	Vastmanlands	male	7990	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	40	44	Vastmanlands	female	7741	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	45	49	Vastmanlands	male	8743	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	45	49	Vastmanlands	female	8502	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	50	54	Vastmanlands	male	9654	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	50	54	Vastmanlands	female	9126	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	55	59	Vastmanlands	male	8720	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	55	59	Vastmanlands	female	8441	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	60	64	Vastmanlands	male	7794	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	60	64	Vastmanlands	female	7496	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	65	69	Vastmanlands	male	7358	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	65	69	Vastmanlands	female	7563	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	70	74	Vastmanlands	male	7889	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	70	74	Vastmanlands	female	8443	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	75	79	Vastmanlands	male	5974	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	75	79	Vastmanlands	female	6642	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	80	84	Vastmanlands	male	3814	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	80	84	Vastmanlands	female	4454	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	85	89	Vastmanlands	male	1959	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	85	89	Vastmanlands	female	2882	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	90	94	Vastmanlands	male	760	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	90	94	Vastmanlands	female	1552	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	95	99	Vastmanlands	male	165	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	95	99	Vastmanlands	female	470	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	100	999	Vastmanlands	male	13	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	100	999	Vastmanlands	female	56	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	0	4	Dalarnas	male	8140	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	0	4	Dalarnas	female	7721	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	5	9	Dalarnas	male	8456	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	5	9	Dalarnas	female	8077	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	10	14	Dalarnas	male	8467	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	10	14	Dalarnas	female	8175	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	15	19	Dalarnas	male	8184	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	15	19	Dalarnas	female	7484	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	20	24	Dalarnas	male	8058	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	20	24	Dalarnas	female	6310	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	25	29	Dalarnas	male	9301	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	25	29	Dalarnas	female	8302	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	30	34	Dalarnas	male	9017	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	30	34	Dalarnas	female	8419	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	35	39	Dalarnas	male	8012	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	35	39	Dalarnas	female	7547	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	40	44	Dalarnas	male	7812	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	40	44	Dalarnas	female	7713	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	45	49	Dalarnas	male	8835	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	45	49	Dalarnas	female	8507	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	50	54	Dalarnas	male	9384	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	50	54	Dalarnas	female	9216	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	55	59	Dalarnas	male	9173	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	55	59	Dalarnas	female	8942	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	60	64	Dalarnas	male	8982	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	60	64	Dalarnas	female	9063	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	65	69	Dalarnas	male	9264	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	65	69	Dalarnas	female	8985	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	70	74	Dalarnas	male	9893	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	70	74	Dalarnas	female	9675	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	75	79	Dalarnas	male	7221	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	75	79	Dalarnas	female	7399	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	80	84	Dalarnas	male	4207	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	80	84	Dalarnas	female	5111	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	85	89	Dalarnas	male	2247	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	85	89	Dalarnas	female	3426	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	90	94	Dalarnas	male	827	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	90	94	Dalarnas	female	1734	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	95	99	Dalarnas	male	151	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	95	99	Dalarnas	female	471	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	100	999	Dalarnas	male	10	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	100	999	Dalarnas	female	48	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	0	4	Gavleborgs	male	7937	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	0	4	Gavleborgs	female	7475	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	5	9	Gavleborgs	male	8204	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	5	9	Gavleborgs	female	7923	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	10	14	Gavleborgs	male	8365	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	10	14	Gavleborgs	female	7900	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	15	19	Gavleborgs	male	8423	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	15	19	Gavleborgs	female	7653	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	20	24	Gavleborgs	male	8038	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	20	24	Gavleborgs	female	6840	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	25	29	Gavleborgs	male	9405	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	25	29	Gavleborgs	female	8733	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	30	34	Gavleborgs	male	8823	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	30	34	Gavleborgs	female	8349	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	35	39	Gavleborgs	male	7858	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	35	39	Gavleborgs	female	7403	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	40	44	Gavleborgs	male	7676	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	40	44	Gavleborgs	female	7657	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	45	49	Gavleborgs	male	9070	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	45	49	Gavleborgs	female	9034	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	50	54	Gavleborgs	male	9921	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	50	54	Gavleborgs	female	9466	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	55	59	Gavleborgs	male	9314	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	55	59	Gavleborgs	female	9072	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	60	64	Gavleborgs	male	8893	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	60	64	Gavleborgs	female	8756	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	65	69	Gavleborgs	male	8950	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	65	69	Gavleborgs	female	8850	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	70	74	Gavleborgs	male	9536	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	70	74	Gavleborgs	female	9805	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	75	79	Gavleborgs	male	7046	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	75	79	Gavleborgs	female	7351	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	80	84	Gavleborgs	male	4114	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	80	84	Gavleborgs	female	5170	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	85	89	Gavleborgs	male	2147	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	85	89	Gavleborgs	female	3216	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	90	94	Gavleborgs	male	756	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
Sweden	SWE1	90	94	Gavleborgs	female	1665	2019	1	1	1	http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101A/BefolkningNy/?rxid=938858cd-aeaf-4a53-80de-7b060f869878
