Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-07-28,ITA,Italy,Trento,46.139153,10.830791,4966,405,4467,94,1,0,True,True,ITH2
2020-07-28,ITA,Italy,Umbria,42.966781,12.49094,1465,80,1368,17,8,1,True,True,ITI2
2020-07-28,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1206,146,1049,11,1,0,True,True,ITC2
2020-07-28,ITA,Italy,Veneto,45.664735,11.84235,19849,2069,17026,754,33,0,True,True,ITH3
2020-07-28,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,14695,1435,NA,13260,6442,804,True,True,ES61
2020-07-28,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,11377,915,NA,10462,2945,280,True,True,ES24
2020-07-28,ESP,Spain,Canarias,28.291062,-16.55631,2610,162,NA,2448,968,187,True,True,ES70
2020-07-28,ESP,Spain,Cantabria,43.196326,-4.034401,2447,217,NA,2230,1062,82,True,True,ES13
2020-07-28,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,20112,2797,NA,17315,8841,632,True,True,ES41
2020-07-28,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,18635,3032,NA,15603,9513,665,True,True,ES42
2020-07-28,ESP,Spain,CataluÃ±a,41.798,1.528534,76332,5682,NA,70650,29556,3004,True,True,ES51
2020-07-28,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,164,4,NA,160,14,4,True,True,ES63
2020-07-28,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,129,2,NA,127,46,3,True,True,ES64
2020-07-28,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,74886,8451,NA,66435,42915,3645,True,True,ES30
2020-07-28,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,6526,529,NA,5997,2072,137,True,True,ES22
2020-07-28,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,12887,1434,NA,11453,5902,747,True,True,ES52
2020-07-28,ESP,Spain,Extremadura,39.191409,-6.150692,3322,519,NA,2803,1789,141,True,True,ES43
2020-07-28,ESP,Spain,Galicia,42.757079,-7.910384,9647,619,NA,9028,2964,339,True,True,ES11
2020-07-28,ESP,Spain,Illes Balears,39.613452,2.956607,2401,224,NA,2177,1188,171,True,True,ES53
2020-07-28,ESP,Spain,La Rioja,42.275075,-2.517177,4188,366,NA,3822,1490,91,True,True,ES23
2020-07-28,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,15634,1566,NA,14068,7055,583,True,True,ES21
2020-07-28,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2468,334,NA,2134,1120,129,True,True,ES12
2020-07-28,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,2150,148,NA,2002,704,115,True,True,ES62
2020-07-28,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,1275,0,0,1275,NA,NA,False,True,UKM93
2020-07-28,GBR,United Kingdom,Borders,55.572787,-2.786355,347,0,0,347,NA,NA,False,True,UKM91
2020-07-28,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,300,0,0,300,NA,NA,False,True,UKM92
2020-07-28,GBR,United Kingdom,East of England,52.248898,0.548756,24600,0,0,24600,NA,NA,False,True,UKH
2020-07-28,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,7,0,0,7,NA,NA,False,True,UKM64
2020-07-28,GBR,United Kingdom,England,NA,NA,8466,41282,0,-32816,NA,NA,False,True,UK
2020-07-28,GBR,United Kingdom,Fife,56.228968,-3.118568,941,0,0,941,NA,NA,False,True,UKM72
2020-07-28,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,1091,0,0,1091,NA,NA,False,True,UKM76
2020-07-28,GBR,United Kingdom,Grampian,57.299016,-2.780773,1445,0,0,1445,NA,NA,False,True,UKM50
2020-07-28,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,4957,0,0,4957,NA,NA,False,True,UKM82
2020-07-28,GBR,United Kingdom,Highland,57.363501,-4.733034,381,0,0,381,NA,NA,False,True,UKM6
2020-07-28,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,2779,0,0,2779,NA,NA,False,True,UKD4
2020-07-28,GBR,United Kingdom,London,51.497136,-0.100571,35165,0,0,35165,NA,NA,False,True,UKI
2020-07-28,GBR,United Kingdom,Lothian,55.946009,-2.728265,3187,0,0,3187,NA,NA,False,True,UKM75
2020-07-28,GBR,United Kingdom,Midlands,52.718351,-1.45667,50015,0,0,50015,NA,NA,False,True,UKF
2020-07-28,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,46903,0,0,46903,NA,NA,False,True,UKC
2020-07-28,GBR,United Kingdom,North West,53.524488,-2.333125,45506,0,0,45506,NA,NA,False,True,UKD
2020-07-28,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,5912,556,0,5356,NA,NA,False,True,UKN
2020-07-28,GBR,United Kingdom,NOT SPECIFIED,NA,NA,30,0,0,30,NA,NA,False,True,
2020-07-28,GBR,United Kingdom,Orkney,58.98094,-2.960521,9,0,0,9,NA,NA,False,True,UKM65
2020-07-28,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2491,0,-2491,NA,NA,False,True,UKM
2020-07-28,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,NA,NA,False,True,UKM66
2020-07-28,GBR,United Kingdom,South East,51.291417,-0.521902,35205,0,0,35205,NA,NA,False,True,UKJ
2020-07-28,GBR,United Kingdom,South West,51.239761,-2.54375,13162,0,0,13162,NA,NA,False,True,UKK
2020-07-28,GBR,United Kingdom,Tayside,56.610323,-3.555213,1785,0,0,1785,NA,NA,False,True,UKM71
2020-07-28,GBR,United Kingdom,Wales,52.302413,-3.738347,17170,1549,0,15621,NA,NA,False,True,UKL
2020-07-29,ITA,Italy,Abruzzo,42.228034,13.855137,3373,472,2792,109,15,1,True,True,ITF1
2020-07-29,ITA,Italy,Basilicata,40.500665,16.082246,449,28,374,47,2,0,True,True,ITF5
2020-07-29,ITA,Italy,Bolzano,46.697344,11.417082,2696,292,2318,86,7,1,True,True,ITH1
2020-07-29,ITA,Italy,Calabria,39.225585,16.418474,1255,97,1072,86,3,0,True,True,ITF6
2020-07-29,ITA,Italy,Campania,41.059945,14.785097,4974,434,4132,408,27,1,True,True,ITF3
2020-07-29,ITA,Italy,Emilia-Romagna,44.536563,11.019909,29603,4287,23865,1451,69,3,True,True,ITH5
2020-07-29,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3378,345,2921,112,10,2,True,True,ITH4
2020-07-29,ITA,Italy,Lazio,41.981132,12.767224,8611,862,6780,969,207,9,True,True,ITI4
2020-07-29,ITA,Italy,Liguria,44.144781,8.140492,10197,1566,8434,197,21,0,True,True,ITC3
2020-07-29,ITA,Italy,Lombardia,45.622479,9.770824,96054,16802,72689,6563,167,13,True,True,ITC4
2020-07-29,ITA,Italy,Marche,43.366624,13.106678,6855,987,5738,130,5,0,True,True,ITI3
2020-07-29,ITA,Italy,Molise,41.597834,14.548702,470,23,421,26,1,0,True,True,ITF2
2020-07-29,ITA,Italy,Piemonte,45.060965,7.926836,31636,4128,26707,801,129,5,True,True,ITC1
2020-07-29,ITA,Italy,Puglia,40.984631,16.620464,4606,551,3963,92,17,0,True,True,ITF4
2020-07-29,ITA,Italy,Sardegna,40.090225,9.036223,1394,134,1237,23,3,0,True,True,ITG2
2020-07-29,ITA,Italy,Sicilia,37.587635,14.155497,3233,283,2726,224,31,2,True,True,ITG1
2020-07-29,ITA,Italy,Toscana,43.459993,11.136697,10458,1134,8944,380,15,0,True,True,ITI1
2020-07-29,ITA,Italy,Trento,46.139153,10.830791,4970,405,4467,98,0,0,True,True,ITH2
2020-07-29,ITA,Italy,Umbria,42.966781,12.49094,1465,80,1368,17,8,1,True,True,ITI2
2020-07-29,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1208,146,1049,13,1,0,True,True,ITC2
2020-07-29,ITA,Italy,Veneto,45.664735,11.84235,19891,2073,17034,784,31,0,True,True,ITH3
2020-07-29,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,14804,1435,NA,13369,6449,804,True,True,ES61
2020-07-29,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,11810,915,NA,10895,2969,280,True,True,ES24
2020-07-29,ESP,Spain,Canarias,28.291062,-16.55631,2617,162,NA,2455,969,187,True,True,ES70
2020-07-29,ESP,Spain,Cantabria,43.196326,-4.034401,2448,217,NA,2231,1062,81,True,True,ES13
2020-07-29,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,20142,2798,NA,17344,8849,633,True,True,ES41
2020-07-29,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,18651,3032,NA,15619,9514,667,True,True,ES42
2020-07-29,ESP,Spain,CataluÃ±a,41.798,1.528534,77142,5685,NA,71457,29571,3005,True,True,ES51
2020-07-29,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,165,4,NA,161,15,4,True,True,ES63
2020-07-29,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,129,2,NA,127,46,3,True,True,ES64
2020-07-29,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,75110,8452,NA,66658,42942,3648,True,True,ES30
2020-07-29,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,6569,529,NA,6040,2077,137,True,True,ES22
2020-07-29,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,12999,1434,NA,11565,5912,747,True,True,ES52
2020-07-29,ESP,Spain,Extremadura,39.191409,-6.150692,3345,519,NA,2826,1790,142,True,True,ES43
2020-07-29,ESP,Spain,Galicia,42.757079,-7.910384,9661,619,NA,9042,2965,339,True,True,ES11
2020-07-29,ESP,Spain,Illes Balears,39.613452,2.956607,2425,224,NA,2201,1189,171,True,True,ES53
2020-07-29,ESP,Spain,La Rioja,42.275075,-2.517177,4191,366,NA,3825,1490,91,True,True,ES23
2020-07-29,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,15754,1566,NA,14188,7055,581,True,True,ES21
2020-07-29,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2480,334,NA,2146,1120,129,True,True,ES12
2020-07-29,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,2199,148,NA,2051,706,115,True,True,ES62
2020-07-29,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,1275,0,0,1275,NA,NA,False,True,UKM93
2020-07-29,GBR,United Kingdom,Borders,55.572787,-2.786355,347,0,0,347,NA,NA,False,True,UKM91
2020-07-29,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,301,0,0,301,NA,NA,False,True,UKM92
2020-07-29,GBR,United Kingdom,East of England,52.248898,0.548756,24641,0,0,24641,NA,NA,False,True,UKH
2020-07-29,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,7,0,0,7,NA,NA,False,True,UKM64
2020-07-29,GBR,United Kingdom,England,NA,NA,8475,41360,0,-32885,NA,NA,False,True,UK
2020-07-29,GBR,United Kingdom,Fife,56.228968,-3.118568,941,0,0,941,NA,NA,False,True,UKM72
2020-07-29,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,1092,0,0,1092,NA,NA,False,True,UKM76
2020-07-29,GBR,United Kingdom,Grampian,57.299016,-2.780773,1446,0,0,1446,NA,NA,False,True,UKM50
2020-07-29,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,4971,0,0,4971,NA,NA,False,True,UKM82
2020-07-29,GBR,United Kingdom,Highland,57.363501,-4.733034,381,0,0,381,NA,NA,False,True,UKM6
2020-07-29,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,2779,0,0,2779,NA,NA,False,True,UKD4
2020-07-29,GBR,United Kingdom,London,51.497136,-0.100571,35231,0,0,35231,NA,NA,False,True,UKI
2020-07-29,GBR,United Kingdom,Lothian,55.946009,-2.728265,3192,0,0,3192,NA,NA,False,True,UKM75
2020-07-29,GBR,United Kingdom,Midlands,52.718351,-1.45667,50172,0,0,50172,NA,NA,False,True,UKF
2020-07-29,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,47042,0,0,47042,NA,NA,False,True,UKC
2020-07-29,GBR,United Kingdom,North West,53.524488,-2.333125,45684,0,0,45684,NA,NA,False,True,UKD
2020-07-29,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,5930,556,0,5374,NA,NA,False,True,UKN
2020-07-29,GBR,United Kingdom,Orkney,58.98094,-2.960521,9,0,0,9,NA,NA,False,True,UKM65
2020-07-29,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2491,0,-2491,NA,NA,False,True,UKM
2020-07-29,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,NA,NA,False,True,UKM66
2020-07-29,GBR,United Kingdom,South East,51.291417,-0.521902,35284,0,0,35284,NA,NA,False,True,UKJ
2020-07-29,GBR,United Kingdom,South West,51.239761,-2.54375,13193,0,0,13193,NA,NA,False,True,UKK
2020-07-29,GBR,United Kingdom,Tayside,56.610323,-3.555213,1785,0,0,1785,NA,NA,False,True,UKM71
2020-07-29,GBR,United Kingdom,Wales,52.302413,-3.738347,17223,1554,0,15669,NA,NA,False,True,UKL
2020-07-30,ITA,Italy,Abruzzo,42.228034,13.855137,3377,472,2799,106,15,1,True,True,ITF1
2020-07-30,ITA,Italy,Basilicata,40.500665,16.082246,449,28,374,47,2,0,True,True,ITF5
2020-07-30,ITA,Italy,Bolzano,46.697344,11.417082,2702,292,2318,92,7,1,True,True,ITH1
2020-07-30,ITA,Italy,Calabria,39.225585,16.418474,1262,97,1072,93,4,1,True,True,ITF6
2020-07-30,ITA,Italy,Campania,41.059945,14.785097,4990,434,4157,399,55,6,True,True,ITF3
2020-07-30,ITA,Italy,Emilia-Romagna,44.536563,11.019909,29634,4289,23874,1471,69,4,True,True,ITH5
2020-07-30,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3391,345,2924,122,11,2,True,True,ITH4
2020-07-30,ITA,Italy,Lazio,41.981132,12.767224,8629,863,6829,937,197,9,True,True,ITI4
2020-07-30,ITA,Italy,Liguria,44.144781,8.140492,10210,1566,8448,196,21,0,True,True,ITC3
2020-07-30,ITA,Italy,Lombardia,45.622479,9.770824,96142,16802,73305,6035,164,13,True,True,ITC4
2020-07-30,ITA,Italy,Marche,43.366624,13.106678,6863,987,5746,130,6,0,True,True,ITI3
2020-07-30,ITA,Italy,Molise,41.597834,14.548702,470,23,421,26,1,0,True,True,ITF2
2020-07-30,ITA,Italy,Piemonte,45.060965,7.926836,31646,4128,26728,790,129,5,True,True,ITC1
2020-07-30,ITA,Italy,Puglia,40.984631,16.620464,4609,551,3964,94,17,0,True,True,ITF4
2020-07-30,ITA,Italy,Sardegna,40.090225,9.036223,1394,134,1237,23,3,0,True,True,ITG2
2020-07-30,ITA,Italy,Sicilia,37.587635,14.155497,3272,283,2730,259,35,2,True,True,ITG1
2020-07-30,ITA,Italy,Toscana,43.459993,11.136697,10469,1134,8946,389,17,0,True,True,ITI1
2020-07-30,ITA,Italy,Trento,46.139153,10.830791,4973,405,4467,101,0,0,True,True,ITH2
2020-07-30,ITA,Italy,Umbria,42.966781,12.49094,1465,80,1368,17,7,0,True,True,ITI2
2020-07-30,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1208,146,1050,12,1,0,True,True,ITC2
2020-07-30,ITA,Italy,Veneto,45.664735,11.84235,20003,2073,17039,891,34,3,True,True,ITH3
2020-07-30,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,14924,1435,NA,13489,6454,805,True,True,ES61
2020-07-30,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,12167,915,NA,11252,2994,281,True,True,ES24
2020-07-30,ESP,Spain,Canarias,28.291062,-16.55631,2623,162,NA,2461,969,187,True,True,ES70
2020-07-30,ESP,Spain,Cantabria,43.196326,-4.034401,2455,217,NA,2238,1062,81,True,True,ES13
2020-07-30,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,20209,2798,NA,17411,8853,633,True,True,ES41
2020-07-30,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,18694,3032,NA,15662,9515,669,True,True,ES42
2020-07-30,ESP,Spain,CataluÃ±a,41.798,1.528534,78257,5686,NA,72571,29580,3006,True,True,ES51
2020-07-30,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,166,4,NA,162,14,4,True,True,ES63
2020-07-30,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,129,2,NA,127,46,3,True,True,ES64
2020-07-30,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,75552,8452,NA,67100,42955,3649,True,True,ES30
2020-07-30,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,6630,529,NA,6101,2078,137,True,True,ES22
2020-07-30,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,13233,1435,NA,11798,5922,749,True,True,ES52
2020-07-30,ESP,Spain,Extremadura,39.191409,-6.150692,3351,520,NA,2831,1790,142,True,True,ES43
2020-07-30,ESP,Spain,Galicia,42.757079,-7.910384,9683,619,NA,9064,2967,339,True,True,ES11
2020-07-30,ESP,Spain,Illes Balears,39.613452,2.956607,2464,224,NA,2240,1191,171,True,True,ES53
2020-07-30,ESP,Spain,La Rioja,42.275075,-2.517177,4195,366,NA,3829,1490,91,True,True,ES23
2020-07-30,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,15938,1565,NA,14373,7058,581,True,True,ES21
2020-07-30,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2495,334,NA,2161,1120,129,True,True,ES12
2020-07-30,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,2265,148,NA,2117,709,115,True,True,ES62
2020-07-30,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,1275,0,0,1275,NA,NA,False,True,UKM93
2020-07-30,GBR,United Kingdom,Borders,55.572787,-2.786355,347,0,0,347,NA,NA,False,True,UKM91
2020-07-30,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,301,0,0,301,NA,NA,False,True,UKM92
2020-07-30,GBR,United Kingdom,East of England,52.248898,0.548756,24710,0,0,24710,NA,NA,False,True,UKH
2020-07-30,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,7,0,0,7,NA,NA,False,True,UKM64
2020-07-30,GBR,United Kingdom,England,NA,NA,8470,41398,0,-32928,NA,NA,False,True,UK
2020-07-30,GBR,United Kingdom,Fife,56.228968,-3.118568,943,0,0,943,NA,NA,False,True,UKM72
2020-07-30,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,1096,0,0,1096,NA,NA,False,True,UKM76
2020-07-30,GBR,United Kingdom,Grampian,57.299016,-2.780773,1448,0,0,1448,NA,NA,False,True,UKM50
2020-07-30,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,4976,0,0,4976,NA,NA,False,True,UKM82
2020-07-30,GBR,United Kingdom,Highland,57.363501,-4.733034,381,0,0,381,NA,NA,False,True,UKM6
2020-07-30,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,2780,0,0,2780,NA,NA,False,True,UKD4
2020-07-30,GBR,United Kingdom,London,51.497136,-0.100571,35345,0,0,35345,NA,NA,False,True,UKI
2020-07-30,GBR,United Kingdom,Lothian,55.946009,-2.728265,3193,0,0,3193,NA,NA,False,True,UKM75
2020-07-30,GBR,United Kingdom,Midlands,52.718351,-1.45667,50327,0,0,50327,NA,NA,False,True,UKF
2020-07-30,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,47191,0,0,47191,NA,NA,False,True,UKC
2020-07-30,GBR,United Kingdom,North West,53.524488,-2.333125,45896,0,0,45896,NA,NA,False,True,UKD
2020-07-30,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,5938,556,0,5382,NA,NA,False,True,UKN
2020-07-30,GBR,United Kingdom,Orkney,58.98094,-2.960521,9,0,0,9,NA,NA,False,True,UKM65
2020-07-30,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2491,0,-2491,NA,NA,False,True,UKM
2020-07-30,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,NA,NA,False,True,UKM66
2020-07-30,GBR,United Kingdom,South East,51.291417,-0.521902,35360,0,0,35360,NA,NA,False,True,UKJ
2020-07-30,GBR,United Kingdom,South West,51.239761,-2.54375,13235,0,0,13235,NA,NA,False,True,UKK
2020-07-30,GBR,United Kingdom,Tayside,56.610323,-3.555213,1787,0,0,1787,NA,NA,False,True,UKM71
2020-07-30,GBR,United Kingdom,Wales,52.302413,-3.738347,17232,1554,0,15678,NA,NA,False,True,UKL
2020-07-31,ITA,Italy,Abruzzo,42.228034,13.855137,3382,472,2799,111,14,1,True,True,ITF1
2020-07-31,ITA,Italy,Basilicata,40.500665,16.082246,452,28,374,50,2,0,True,True,ITF5
2020-07-31,ITA,Italy,Bolzano,46.697344,11.417082,2717,292,2323,102,7,1,True,True,ITH1
2020-07-31,ITA,Italy,Calabria,39.225585,16.418474,1266,97,1072,97,4,1,True,True,ITF6
2020-07-31,ITA,Italy,Campania,41.059945,14.785097,4999,435,4169,395,54,6,True,True,ITF3
2020-07-31,ITA,Italy,Emilia-Romagna,44.536563,11.019909,29670,4289,23885,1496,63,4,True,True,ITH5
2020-07-31,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3394,345,2927,122,11,2,True,True,ITH4
2020-07-31,ITA,Italy,Lazio,41.981132,12.767224,8647,863,6839,945,192,9,True,True,ITI4
2020-07-31,ITA,Italy,Liguria,44.144781,8.140492,10214,1567,8447,200,19,0,True,True,ITC3
2020-07-31,ITA,Italy,Lombardia,45.622479,9.770824,96219,16806,73402,6011,155,7,True,True,ITC4
2020-07-31,ITA,Italy,Marche,43.366624,13.106678,6884,987,5750,147,6,0,True,True,ITI3
2020-07-31,ITA,Italy,Molise,41.597834,14.548702,471,23,421,27,1,0,True,True,ITF2
2020-07-31,ITA,Italy,Piemonte,45.060965,7.926836,31667,4129,26739,799,108,5,True,True,ITC1
2020-07-31,ITA,Italy,Puglia,40.984631,16.620464,4611,552,3964,95,18,0,True,True,ITF4
2020-07-31,ITA,Italy,Sardegna,40.090225,9.036223,1404,134,1237,33,3,0,True,True,ITG2
2020-07-31,ITA,Italy,Sicilia,37.587635,14.155497,3288,283,2730,275,40,2,True,True,ITG1
2020-07-31,ITA,Italy,Toscana,43.459993,11.136697,10483,1134,8962,387,17,0,True,True,ITI1
2020-07-31,ITA,Italy,Trento,46.139153,10.830791,4975,405,4470,100,0,0,True,True,ITH2
2020-07-31,ITA,Italy,Umbria,42.966781,12.49094,1466,80,1368,18,6,0,True,True,ITI2
2020-07-31,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1208,146,1050,12,1,0,True,True,ITC2
2020-07-31,ITA,Italy,Veneto,45.664735,11.84235,20120,2074,17046,1000,36,3,True,True,ITH3
2020-07-31,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,15107,1435,NA,13672,6469,805,True,True,ES61
2020-07-31,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,12685,915,NA,11770,3020,281,True,True,ES24
2020-07-31,ESP,Spain,Canarias,28.291062,-16.55631,2631,162,NA,2469,969,187,True,True,ES70
2020-07-31,ESP,Spain,Cantabria,43.196326,-4.034401,2469,217,NA,2252,1067,81,True,True,ES13
2020-07-31,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,20310,2798,NA,17512,8862,633,True,True,ES41
2020-07-31,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,18743,3032,NA,15711,9512,669,True,True,ES42
2020-07-31,ESP,Spain,CataluÃ±a,41.798,1.528534,79324,5686,NA,73638,29602,3007,True,True,ES51
2020-07-31,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,166,4,NA,162,14,4,True,True,ES63
2020-07-31,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,132,2,NA,130,46,3,True,True,ES64
2020-07-31,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,76145,8453,NA,67692,42965,3652,True,True,ES30
2020-07-31,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,6666,529,NA,6137,2086,137,True,True,ES22
2020-07-31,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,13318,1436,NA,11882,5927,749,True,True,ES52
2020-07-31,ESP,Spain,Extremadura,39.191409,-6.150692,3373,520,NA,2853,1790,142,True,True,ES43
2020-07-31,ESP,Spain,Galicia,42.757079,-7.910384,9717,619,NA,9098,2970,339,True,True,ES11
2020-07-31,ESP,Spain,Illes Balears,39.613452,2.956607,2545,224,NA,2321,1195,171,True,True,ES53
2020-07-31,ESP,Spain,La Rioja,42.275075,-2.517177,4200,366,NA,3834,1490,91,True,True,ES23
2020-07-31,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,16149,1565,NA,14584,7062,582,True,True,ES21
2020-07-31,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2516,334,NA,2182,1120,129,True,True,ES12
2020-07-31,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,2326,148,NA,2178,714,115,True,True,ES62
2020-07-31,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,1276,0,0,1276,NA,NA,False,True,UKM93
2020-07-31,GBR,United Kingdom,Borders,55.572787,-2.786355,347,0,0,347,NA,NA,False,True,UKM91
2020-07-31,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,302,0,0,302,NA,NA,False,True,UKM92
2020-07-31,GBR,United Kingdom,East of England,52.248898,0.548756,24778,0,0,24778,NA,NA,False,True,UKH
2020-07-31,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,7,0,0,7,NA,NA,False,True,UKM64
2020-07-31,GBR,United Kingdom,England,NA,NA,8483,41512,0,-33029,NA,NA,False,True,UK
2020-07-31,GBR,United Kingdom,Fife,56.228968,-3.118568,946,0,0,946,NA,NA,False,True,UKM72
2020-07-31,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,1096,0,0,1096,NA,NA,False,True,UKM76
2020-07-31,GBR,United Kingdom,Grampian,57.299016,-2.780773,1451,0,0,1451,NA,NA,False,True,UKM50
2020-07-31,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,4983,0,0,4983,NA,NA,False,True,UKM82
2020-07-31,GBR,United Kingdom,Highland,57.363501,-4.733034,382,0,0,382,NA,NA,False,True,UKM6
2020-07-31,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,2784,0,0,2784,NA,NA,False,True,UKD4
2020-07-31,GBR,United Kingdom,London,51.497136,-0.100571,35436,0,0,35436,NA,NA,False,True,UKI
2020-07-31,GBR,United Kingdom,Lothian,55.946009,-2.728265,3198,0,0,3198,NA,NA,False,True,UKM75
2020-07-31,GBR,United Kingdom,Midlands,52.718351,-1.45667,50483,0,0,50483,NA,NA,False,True,UKF
2020-07-31,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,47357,0,0,47357,NA,NA,False,True,UKC
2020-07-31,GBR,United Kingdom,North West,53.524488,-2.333125,46105,0,0,46105,NA,NA,False,True,UKD
2020-07-31,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,5948,556,0,5392,NA,NA,False,True,UKN
2020-07-31,GBR,United Kingdom,Orkney,58.98094,-2.960521,9,0,0,9,NA,NA,False,True,UKM65
2020-07-31,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2491,0,-2491,NA,NA,False,True,UKM
